time3,signal2
Sat Dec  5 05:26:33 1981,202.9974253490093
Sat Dec  5 05:30:33 1981,204.40804051190995
Sat Dec  5 05:34:33 1981,205.48596310631623
Sat Dec  5 05:38:33 1981,208.90241570391032
Sat Dec  5 05:42:33 1981,207.24438222858217
Sat Dec  5 05:46:33 1981,206.27359995818296
Sat Dec  5 05:50:33 1981,207.3540028570967
Sat Dec  5 05:54:33 1981,209.5866791623401
Sat Dec  5 05:58:33 1981,213.24457496663945
Sat Dec  5 06:02:33 1981,210.7910035858164
Sat Dec  5 06:06:33 1981,211.92382681366212
Sat Dec  5 06:10:33 1981,211.68000954349552
Sat Dec  5 06:14:33 1981,214.7216136606116
Sat Dec  5 06:18:33 1981,215.32118453030097
Sat Dec  5 06:22:33 1981,214.68719790427434
Sat Dec  5 06:26:33 1981,215.1079492500435
Sat Dec  5 06:30:33 1981,217.22591112103345
Sat Dec  5 06:34:33 1981,219.2444969354145
Sat Dec  5 06:38:33 1981,219.26269564490804
Sat Dec  5 06:42:33 1981,220.0181836413884
Sat Dec  5 06:46:33 1981,220.65125958804106
Sat Dec  5 06:50:33 1981,223.21766948297446
Sat Dec  5 06:54:33 1981,223.5705291420836
Sat Dec  5 06:58:33 1981,223.00004916345236
Sat Dec  5 07:02:33 1981,226.64058746972586
Sat Dec  5 07:06:33 1981,227.7546250604373
Sat Dec  5 07:10:33 1981,226.8324978929678
Sat Dec  5 07:14:33 1981,226.18779874323025
Sat Dec  5 07:18:33 1981,228.37391161758444
Sat Dec  5 07:22:33 1981,230.0643927999099
Sat Dec  5 07:26:33 1981,229.8811878442745
Sat Dec  5 07:30:33 1981,230.93984639268473
Sat Dec  5 07:34:33 1981,230.26983674043876
Sat Dec  5 07:38:33 1981,232.40370502463207
Sat Dec  5 07:42:33 1981,234.59945541394958
Sat Dec  5 07:46:33 1981,235.95408000853092
Sat Dec  5 07:50:33 1981,236.92066035350692
Sat Dec  5 07:54:33 1981,236.95396379267217
Sat Dec  5 07:58:33 1981,236.10280394137519
Sat Dec  5 08:02:33 1981,238.3181005880251
Sat Dec  5 08:06:33 1981,236.88677628888846
Sat Dec  5 08:10:33 1981,238.8825938638491
Sat Dec  5 08:14:33 1981,240.56079434477778
Sat Dec  5 08:18:33 1981,243.2981532062323
Sat Dec  5 08:22:33 1981,242.98132548855884
Sat Dec  5 08:26:33 1981,243.4072370847307
Sat Dec  5 08:30:33 1981,245.74120904001958
Sat Dec  5 08:34:33 1981,247.53558246516278
Sat Dec  5 08:38:33 1981,247.5071452015307
Sat Dec  5 08:42:33 1981,246.9831734340853
Sat Dec  5 08:46:33 1981,249.73518766924462
Sat Dec  5 08:50:33 1981,249.77968996760217
Sat Dec  5 08:54:33 1981,251.47623995892184
Sat Dec  5 08:58:33 1981,250.52348060466653
Sat Dec  5 09:02:33 1981,250.99839155152412
Sat Dec  5 09:06:33 1981,253.31751016013692
Sat Dec  5 09:10:33 1981,251.8420292525672
Sat Dec  5 09:14:33 1981,251.81870678490833
Sat Dec  5 09:18:33 1981,256.46506163563697
Sat Dec  5 09:22:33 1981,258.3001220782597
Sat Dec  5 09:26:33 1981,256.8975631042318
Sat Dec  5 09:30:33 1981,260.3150840733257
Sat Dec  5 09:34:33 1981,259.0535999814514
Sat Dec  5 09:38:33 1981,260.2403247126483
Sat Dec  5 09:42:33 1981,262.87560178026365
Sat Dec  5 09:46:33 1981,261.4555524948849
Sat Dec  5 09:50:33 1981,262.90119056084575
Sat Dec  5 09:54:33 1981,265.1760465786525
Sat Dec  5 09:58:33 1981,264.9536243316192
Sat Dec  5 10:02:33 1981,266.32586278396514
Sat Dec  5 10:06:33 1981,267.7542708541402
Sat Dec  5 10:10:33 1981,265.20947211372913
Sat Dec  5 10:14:33 1981,267.3703410509411
Sat Dec  5 10:18:33 1981,268.82949463144183
Sat Dec  5 10:22:33 1981,269.7594031285911
Sat Dec  5 10:26:33 1981,272.1762991864874
Sat Dec  5 10:30:33 1981,273.80703749217764
Sat Dec  5 10:34:33 1981,274.06169490169344
Sat Dec  5 10:38:33 1981,273.1889746568511
Sat Dec  5 10:42:33 1981,272.53592642266943
Sat Dec  5 10:46:33 1981,275.27280086381154
Sat Dec  5 10:50:33 1981,274.13250392437834
Sat Dec  5 10:54:33 1981,277.1673757512865
Sat Dec  5 10:58:33 1981,279.11277898307657
Sat Dec  5 11:02:33 1981,278.16714229238465
Sat Dec  5 11:06:33 1981,280.33128027553306
Sat Dec  5 11:10:33 1981,282.3460329618595
Sat Dec  5 11:14:33 1981,281.7927907957044
Sat Dec  5 11:18:33 1981,282.95949042531004
Sat Dec  5 11:22:33 1981,281.19022983914476
Sat Dec  5 11:26:33 1981,283.91784502989543
Sat Dec  5 11:30:33 1981,286.3985354065854
Sat Dec  5 11:34:33 1981,285.83599982325154
Sat Dec  5 11:38:33 1981,286.68271533964054
Sat Dec  5 11:42:33 1981,287.11727406646816
Sat Dec  5 11:46:33 1981,288.8791368653445
Sat Dec  5 11:50:33 1981,289.9527975640442
Sat Dec  5 11:54:33 1981,293.24388174860405
Sat Dec  5 11:58:33 1981,291.4123219366834
Sat Dec  5 12:02:33 1981,293.4529697677286
Sat Dec  5 12:06:33 1981,292.6365834920715
Sat Dec  5 12:10:33 1981,293.9156498228786
Sat Dec  5 12:14:33 1981,295.0302852338419
Sat Dec  5 12:18:33 1981,295.4787836994185
Sat Dec  5 12:22:33 1981,295.45308500066386
Sat Dec  5 12:26:33 1981,299.0163520934503
Sat Dec  5 12:30:33 1981,298.3025203019484
Sat Dec  5 12:34:33 1981,297.543707466618
Sat Dec  5 12:38:33 1981,300.97285215739345
Sat Dec  5 12:42:33 1981,300.9172403249284
Sat Dec  5 12:46:33 1981,299.474305988973
Sat Dec  5 12:50:33 1981,301.65840030495764
Sat Dec  5 12:54:33 1981,303.0249193429557
Sat Dec  5 12:58:33 1981,305.357962580706
Sat Dec  5 13:02:33 1981,305.82810079315976
Sat Dec  5 13:06:33 1981,307.24945925161074
Sat Dec  5 13:10:33 1981,307.12020015544965
Sat Dec  5 13:14:33 1981,307.0210645938322
Sat Dec  5 13:18:33 1981,308.8512145207861
Sat Dec  5 13:22:33 1981,311.87579583749726
Sat Dec  5 13:26:33 1981,311.8611703993747
Sat Dec  5 13:30:33 1981,311.1759495572462
Sat Dec  5 13:34:33 1981,314.52948190495886
Sat Dec  5 13:38:33 1981,314.30059855028867
Sat Dec  5 13:42:33 1981,314.3272566474141
Sat Dec  5 13:46:33 1981,316.4260256702605
Sat Dec  5 13:50:33 1981,314.65659758568813
Sat Dec  5 13:54:33 1981,317.5181631443365
Sat Dec  5 13:58:33 1981,319.45122767627305
Sat Dec  5 14:02:33 1981,319.3563835454122
Sat Dec  5 14:06:33 1981,320.281054290345
Sat Dec  5 14:10:33 1981,320.5408181290685
Sat Dec  5 14:14:33 1981,319.70799888593353
Sat Dec  5 14:18:33 1981,324.0604354860063
Sat Dec  5 14:22:33 1981,322.43020215341846
Sat Dec  5 14:26:33 1981,326.6244907486383
Sat Dec  5 14:30:33 1981,326.12321018740965
Sat Dec  5 14:34:33 1981,327.6592239044948
Sat Dec  5 14:38:33 1981,326.1844228349578
Sat Dec  5 14:42:33 1981,328.36759663206584
Sat Dec  5 14:46:33 1981,328.94278727405344
Sat Dec  5 14:50:33 1981,330.41800188512923
Sat Dec  5 14:54:33 1981,331.99253329809704
Sat Dec  5 14:58:33 1981,333.5795261928706
Sat Dec  5 15:02:33 1981,331.4064206142001
Sat Dec  5 15:06:33 1981,335.03674931627427
Sat Dec  5 15:10:33 1981,335.2236875967878
Sat Dec  5 15:14:33 1981,334.27832701082406
Sat Dec  5 15:18:33 1981,337.57350365909537
Sat Dec  5 15:22:33 1981,337.4014877866504
Sat Dec  5 15:26:33 1981,338.23368972261216
Sat Dec  5 15:30:33 1981,337.28876323029516
Sat Dec  5 15:34:33 1981,337.6906059345808
Sat Dec  5 15:38:33 1981,340.8051622424775
Sat Dec  5 15:42:33 1981,342.76662311722055
Sat Dec  5 15:46:33 1981,341.41517118911736
Sat Dec  5 15:50:33 1981,344.1209163584383
Sat Dec  5 15:54:33 1981,343.9081236025333
Sat Dec  5 15:58:33 1981,345.7374003779036
Sat Dec  5 16:02:33 1981,345.23026536494075
Sat Dec  5 16:06:33 1981,347.3265160770946
Sat Dec  5 16:10:33 1981,347.9773865005628
Sat Dec  5 16:14:33 1981,350.63717558608363
Sat Dec  5 16:18:33 1981,349.3898963899256
Sat Dec  5 16:22:33 1981,348.66991496655874
Sat Dec  5 16:26:33 1981,352.71271581693634
Sat Dec  5 16:30:33 1981,351.3074814956757
Sat Dec  5 16:34:33 1981,355.00692943474985
Sat Dec  5 16:38:33 1981,354.4657560112642
Sat Dec  5 16:42:33 1981,355.4705172562927
Sat Dec  5 16:46:33 1981,355.47137983388853
Sat Dec  5 16:50:33 1981,356.09220083584523
Sat Dec  5 16:54:33 1981,356.3540792099462
Sat Dec  5 16:58:33 1981,357.1765426312523
Sat Dec  5 17:02:33 1981,358.25459153474185
Sat Dec  5 17:06:33 1981,361.15193363662905
Sat Dec  5 17:10:33 1981,362.594870481811
Sat Dec  5 17:14:33 1981,364.09060165051864
Sat Dec  5 17:18:33 1981,363.40436972506336
Sat Dec  5 17:22:33 1981,364.59922831005
Sat Dec  5 17:26:33 1981,365.7605854011043
Sat Dec  5 17:30:33 1981,364.8563540193954
Sat Dec  5 17:34:33 1981,367.72315154547454
Sat Dec  5 17:38:33 1981,367.98347426940575
Sat Dec  5 17:42:33 1981,366.41696313795654
Sat Dec  5 17:46:33 1981,370.2324812800684
Sat Dec  5 17:50:33 1981,369.62178048655255
Sat Dec  5 17:54:33 1981,373.21600387288976
Sat Dec  5 17:58:33 1981,372.4410295558269
Sat Dec  5 18:02:33 1981,373.87935614308884
Sat Dec  5 18:06:33 1981,374.5482794041601
Sat Dec  5 18:10:33 1981,374.12048553013216
Sat Dec  5 18:14:33 1981,374.94660458424806
Sat Dec  5 18:18:33 1981,376.688291919154
Sat Dec  5 18:22:33 1981,376.46088032659776
Sat Dec  5 18:26:33 1981,381.76278585000733
Sat Dec  5 18:30:33 1981,380.9943966302619
Sat Dec  5 18:34:33 1981,380.6882121733705
Sat Dec  5 18:38:33 1981,381.69905322300826
Sat Dec  5 18:42:33 1981,382.5928468676923
Sat Dec  5 18:46:33 1981,382.0572850633998
Sat Dec  5 18:50:33 1981,384.2338500717204
Sat Dec  5 18:54:33 1981,384.95000382511023
Sat Dec  5 18:58:33 1981,387.0924144665684
Sat Dec  5 19:02:33 1981,384.6600875359843
Sat Dec  5 19:06:33 1981,386.33132224201967
Sat Dec  5 19:10:33 1981,388.71815930963436
Sat Dec  5 19:14:33 1981,388.8729638843404
Sat Dec  5 19:18:33 1981,390.53531661363394
Sat Dec  5 19:22:33 1981,389.9499650336775
Sat Dec  5 19:26:33 1981,393.5650563872583
Sat Dec  5 19:30:33 1981,392.1191174628587
Sat Dec  5 19:34:33 1981,392.41884214755925
Sat Dec  5 19:38:33 1981,393.9739620729321
Sat Dec  5 19:42:33 1981,395.0466879562447
Sat Dec  5 19:46:33 1981,395.0888173146367
Sat Dec  5 19:50:33 1981,396.58956114249247
Sat Dec  5 19:54:33 1981,398.7809701264067
Sat Dec  5 19:58:33 1981,399.5381215714088
Sat Dec  5 20:02:33 1981,399.142245203346
Sat Dec  5 20:06:33 1981,399.9588675283863
Sat Dec  5 20:10:33 1981,400.91737498811887
Sat Dec  5 20:14:33 1981,402.4026369764364
Sat Dec  5 20:18:33 1981,405.1374941533098
Sat Dec  5 20:22:33 1981,404.1096616415011
Sat Dec  5 20:26:33 1981,407.72695148042277
Sat Dec  5 20:30:33 1981,404.3621430456039
Sat Dec  5 20:34:33 1981,406.87597685359765
Sat Dec  5 20:38:33 1981,407.04322448186383
Sat Dec  5 20:42:33 1981,408.8974988765589
Sat Dec  5 20:46:33 1981,409.64877606955497
Sat Dec  5 20:50:33 1981,411.5939600944716
Sat Dec  5 20:54:33 1981,411.49389077704257
Sat Dec  5 20:58:33 1981,411.0271340109376
Sat Dec  5 21:02:33 1981,413.42533633082235
Sat Dec  5 21:06:33 1981,416.6603011402541
Sat Dec  5 21:10:33 1981,413.698852702116
Sat Dec  5 21:14:33 1981,416.5861920055316
Sat Dec  5 21:18:33 1981,415.63619868475735
Sat Dec  5 21:22:33 1981,417.767207356168
Sat Dec  5 21:26:33 1981,419.4948403084817
Sat Dec  5 21:30:33 1981,419.5859865169561
Sat Dec  5 21:34:33 1981,420.656660405627
Sat Dec  5 21:38:33 1981,422.8146137707638
Sat Dec  5 21:42:33 1981,422.70604519383016
Sat Dec  5 21:46:33 1981,421.99667782657644
Sat Dec  5 21:50:33 1981,423.9257157798889
Sat Dec  5 21:54:33 1981,427.16737721876024
Sat Dec  5 21:58:33 1981,429.0834944166528
Sat Dec  5 22:02:33 1981,428.5139707763842
Sat Dec  5 22:06:33 1981,425.8999277834838
Sat Dec  5 22:10:33 1981,428.3651266300445
Sat Dec  5 22:14:33 1981,430.56854879117833
Sat Dec  5 22:18:33 1981,431.1296096568817
Sat Dec  5 22:22:33 1981,431.24232820363295
Sat Dec  5 22:26:33 1981,430.24803758009966
Sat Dec  5 22:30:33 1981,432.6485889905314
Sat Dec  5 22:34:33 1981,433.24907414469
Sat Dec  5 22:38:33 1981,434.80200373265154
Sat Dec  5 22:42:33 1981,436.0610918483835
Sat Dec  5 22:46:33 1981,437.93369510557045
Sat Dec  5 22:50:33 1981,438.72309659484404
Sat Dec  5 22:54:33 1981,437.354650842649
Sat Dec  5 22:58:33 1981,439.71265091548713
Sat Dec  5 23:02:33 1981,441.14893691901517
Sat Dec  5 23:06:33 1981,440.102902630012
Sat Dec  5 23:10:33 1981,442.0310248211727
Sat Dec  5 23:14:33 1981,443.0350183549402
Sat Dec  5 23:18:33 1981,445.1841902743887
Sat Dec  5 23:22:33 1981,445.3414988113452
Sat Dec  5 23:26:33 1981,448.68540100089666
Sat Dec  5 23:30:33 1981,445.7253850969805
Sat Dec  5 23:34:33 1981,446.25900896322037
Sat Dec  5 23:38:33 1981,450.0477092818708
Sat Dec  5 23:42:33 1981,450.82609976838694
Sat Dec  5 23:46:33 1981,450.6849752156458
Sat Dec  5 23:50:33 1981,450.469149990962
Sat Dec  5 23:54:33 1981,451.8270502691025
Sat Dec  5 23:58:33 1981,452.64215720560924
Sun Dec  6 00:02:33 1981,451.3157874321332
Sun Dec  6 00:06:33 1981,454.5154529346655
Sun Dec  6 00:10:33 1981,455.9466219679316
Sun Dec  6 00:14:33 1981,458.79113292478246
Sun Dec  6 00:18:33 1981,457.8566566324085
Sun Dec  6 00:22:33 1981,459.5790550996298
Sun Dec  6 00:26:33 1981,458.9657993627089
Sun Dec  6 00:30:33 1981,460.4163618737226
Sun Dec  6 00:34:33 1981,463.0069536916406
Sun Dec  6 00:38:33 1981,462.7770619235362
Sun Dec  6 00:42:33 1981,463.82974687831944
Sun Dec  6 00:46:33 1981,464.60927147707156
Sun Dec  6 00:50:33 1981,463.77771071099204
Sun Dec  6 00:54:33 1981,466.34644875025276
Sun Dec  6 00:58:33 1981,466.3755195084038
Sun Dec  6 01:02:33 1981,465.8603877282454
Sun Dec  6 01:06:33 1981,468.03922826383507
Sun Dec  6 01:10:33 1981,469.94740070060266
Sun Dec  6 01:14:33 1981,469.2971134247017
Sun Dec  6 01:18:33 1981,471.4867249864851
Sun Dec  6 01:22:33 1981,471.0768801086076
Sun Dec  6 01:26:33 1981,473.43835253946304
Sun Dec  6 01:30:33 1981,472.82531737106115
Sun Dec  6 01:34:33 1981,474.2405019634314
Sun Dec  6 01:38:33 1981,475.8938336789
Sun Dec  6 01:42:33 1981,474.6616224236442
Sun Dec  6 01:46:33 1981,477.60854093419766
Sun Dec  6 01:50:33 1981,477.7785401080463
Sun Dec  6 01:54:33 1981,476.5917157229958
Sun Dec  6 01:58:33 1981,480.16721990223164
Sun Dec  6 02:02:33 1981,480.54383899936045
Sun Dec  6 02:06:33 1981,479.8361488403929
